"Name","Agent","State","test/c_index","Notes","User","Tags","Created","Runtime","Sweep","activation","alpha","batchsize","bins","csv_path","d_gen_out","d_hidden","datapath","dim_hist_and_feature_path","dropout","epochs","l1_lambda","learningrate","modality","num_workers","repeating","storepath","c_index_epoch_val","c_index_last_val","c_index_max_val","epoch","test/runningloss","train/c_index","train/runningloss","valid/c_index","valid/runningloss"
"super-sweep-160","7e5bfzdh","finished","0.6164139161462979","-","tobias-seibel","","2023-09-24T22:07:05.000Z","1324","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","10","/work4/seibel/data/results","38","0.6910569071769714","0.696476936340332","40","0.33522730061444095","0.8014684209116","0.3853650903735887","0.6910569105691057","0.3373806760358136"
"gallant-sweep-94","5p0zduvu","finished","0.6150758251561106","-","tobias-seibel","","2023-09-24T19:23:59.000Z","829","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","4","/work4/seibel/data/results","39","0.7405247688293457","0.7405247688293457","40","0.3167461431305408","0.7353358878855275","0.40358990624835583","0.7405247813411079","0.3359237013375099"
"vibrant-sweep-318","4godg68i","finished","0.6150758251561106","-","tobias-seibel","","2023-09-25T02:58:01.000Z","1328","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","8","/work4/seibel/data/results","36","0.718157172203064","0.7208672165870667","40","0.3344889281333263","0.7947426244004394","0.3857376231103611","0.7181571815718157","0.3459339655780544"
"usual-sweep-213","4godg68i","finished","0.6141837644959858","-","tobias-seibel","","2023-09-24T23:25:42.000Z","826","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","3","/work4/seibel/data/results","38","0.6851311922073364","0.6851311922073364","40","0.3120712606536332","0.8202256223371472","0.3919188079922657","0.685131195335277","0.3454990368480458"
"upbeat-sweep-128","0z3ohh6w","finished","0.6137377341659233","-","tobias-seibel","","2023-09-24T20:27:43.000Z","1194","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","37","0.7425474524497986","0.7479674816131592","40","0.3603872997889222","0.7983868806774029","0.407646144737906","0.7425474254742548","0.3898107292536181"
"toasty-sweep-65","u9g5ea1i","finished","0.6137377341659233","-","tobias-seibel","","2023-09-24T18:46:22.000Z","257","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","4","0.565597653388977","0.7346938848495483","40","0.4401842791899156","0.7438838125351698","0.4433884332463158","0.565597667638484","0.4153452979698178"
"amber-sweep-64","5p0zduvu","finished","0.6132917038358608","-","tobias-seibel","","2023-09-24T18:44:58.000Z","373","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","4","/work4/seibel/data/results","2","0.5772594809532166","0.588921308517456","40","0.4671278533021879","0.7261984511910823","0.4518039517512899","0.577259475218659","0.47693564032725344"
"dauntless-sweep-108","0z3ohh6w","finished","0.6132917038358608","-","tobias-seibel","","2023-09-24T19:48:39.000Z","361","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","35","0.7084547877311707","0.7142857313156128","40","0.35820741247766275","0.7829791795064176","0.4378634263023498","0.7084548104956269","0.34250840793943427"
"dandy-sweep-130","5p0zduvu","finished","0.6119536128456735","-","tobias-seibel","","2023-09-24T20:31:46.000Z","1191","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","10","/work4/seibel/data/results","32","0.6449864506721497","0.6504064798355103","40","0.37889435176734665","0.8334628473431764","0.40859310211311256","0.6449864498644986","0.38459699918714"
"valiant-sweep-260","7e5bfzdh","finished","0.6119536128456735","-","tobias-seibel","","2023-09-25T00:39:43.000Z","845","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","10","/work4/seibel/data/results","39","0.728863000869751","0.728863000869751","40","0.31145824105120623","0.8369463276079209","0.4023847074365952","0.7288629737609329","0.3336824214268361"
"glad-sweep-101","4godg68i","finished","0.6119536128456735","-","tobias-seibel","","2023-09-24T19:39:53.000Z","362","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","5","0.5043731927871704","0.5947521924972534","40","0.3860224498833096","0.7832471395267826","0.43168194392141823","0.5043731778425656","0.3934823404535456"
"deep-sweep-227","4godg68i","finished","0.6119536128456735","-","tobias-seibel","","2023-09-24T23:52:10.000Z","388","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","17","0.588921308517456","0.6064140200614929","40","0.4389673379726837","0.6953294568450388","0.47426599312317885","0.5889212827988338","0.3762513343408031"
"lyric-sweep-42","7e5bfzdh","finished","0.6119536128456735","-","tobias-seibel","","2023-09-24T18:11:14.000Z","362","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","2","/work4/seibel/data/results","6","0.463556855916977","0.5276967883110046","40","0.46341642767653646","0.6877193922666738","0.46154078257484954","0.46355685131195334","0.4961271996841651"
"floral-sweep-265","5p0zduvu","finished","0.6110615521855486","-","tobias-seibel","","2023-09-25T00:47:13.000Z","369","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","37","0.6967930197715759","0.6967930197715759","40","0.3634648697866221","0.7271899032664326","0.44573195795036696","0.6967930029154519","0.3334456686981829"
"light-sweep-63","hzf0ugiw","finished","0.6097234611953612","-","tobias-seibel","","2023-09-24T18:44:53.000Z","243","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","3","0.524781346321106","0.7084547877311707","40","0.5225383173424604","0.7422492564109435","0.4517478526699845","0.5247813411078717","0.39223755252723114"
"generous-sweep-312","u9g5ea1i","finished","0.6097234611953612","-","tobias-seibel","","2023-09-25T02:40:32.000Z","931","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","2","/work4/seibel/data/results","39","0.6991869807243347","0.6991869807243347","40","0.3131786689113002","0.7699563225166806","0.3791618792510683","0.6991869918699187","0.35381785458219905"
"bright-sweep-140","7e5bfzdh","finished","0.6092774308652988","-","tobias-seibel","","2023-09-24T21:02:24.000Z","1336","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","10","/work4/seibel/data/results","39","0.7533875107765198","0.7533875107765198","40","0.3337053926902277","0.8412604839357968","0.3504577314284381","0.7533875338753387","0.3237133023595171"
"morning-sweep-268","hzf0ugiw","finished","0.6083853702051739","-","tobias-seibel","","2023-09-25T00:52:43.000Z","244","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","2","0.5714285969734192","0.7609329223632812","40","0.38619195440514253","0.8012272568932716","0.4241692822847949","0.5714285714285714","0.3342414682989316"
"snowy-sweep-87","hzf0ugiw","finished","0.6083853702051739","-","tobias-seibel","","2023-09-24T19:18:34.000Z","245","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","39","0.7405247688293457","0.7405247688293457","40","0.3579790908370872","0.8094000375144028","0.4242488294416829","0.7405247813411079","0.3274922918544971"
"grateful-sweep-317","u9g5ea1i","finished","0.6079393398751115","-","tobias-seibel","","2023-09-25T02:56:09.000Z","923","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","7","/work4/seibel/data/results","39","0.7154471278190613","0.7154471278190613","40","0.3386200046885418","0.8259867627749939","0.37545161619388934","0.7154471544715447","0.3116471693695833"
"solar-sweep-124","u9g5ea1i","finished","0.6079393398751115","-","tobias-seibel","","2023-09-24T20:14:52.000Z","789","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","4","/work4/seibel/data/results","28","0.7696477174758911","0.7859078645706177","40","0.32914603962663097","0.8387148637423296","0.4001410952059865","0.7696476964769647","0.2922609193138539"
"gentle-sweep-293","hzf0ugiw","finished","0.6074933095450491","-","tobias-seibel","","2023-09-25T01:41:50.000Z","839","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","3","/work4/seibel/data/results","39","0.7317073345184326","0.7317073345184326","40","0.3282325515107144","0.8080066454085051","0.37484677797052224","0.7317073170731707","0.30607721815329225"
"neat-sweep-229","0z3ohh6w","finished","0.6074933095450491","-","tobias-seibel","","2023-09-24T23:52:24.000Z","383","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","9","/work4/seibel/data/results","1","0.47230321168899536","0.7551020383834839","40","0.4822373176299027","0.6613789222647981","0.46882880817587214","0.47230320699708456","0.4485150881931989"
"astral-sweep-67","0z3ohh6w","finished","0.6048171275646744","-","tobias-seibel","","2023-09-24T18:49:05.000Z","361","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","16","0.5102040767669678","0.5102040767669678","40","0.514177356532074","0.738712184142126","0.445415987277856","0.5102040816326531","0.521366820834923"
"smart-sweep-82","7e5bfzdh","finished","0.6048171275646744","-","tobias-seibel","","2023-09-24T19:11:42.000Z","359","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","2","/work4/seibel/data/results","3","0.5072886347770691","0.7463557124137878","40","0.4317870502594832","0.7607117018140893","0.436862955366845","0.5072886297376094","0.46829485931393205"
"peach-sweep-282","4godg68i","finished","0.6043710972346119","-","tobias-seibel","","2023-09-25T01:13:32.000Z","1159","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","2","/work4/seibel/data/results","38","0.7127371430397034","0.7127371430397034","40","0.3316621412921869","0.818859026233286","0.4224291937260128","0.7127371273712737","0.30286642790396445"
"brisk-sweep-107","hzf0ugiw","finished","0.6039250669045495","-","tobias-seibel","","2023-09-24T19:48:18.000Z","242","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","0","0.5014577507972717","0.5947521924972534","40","0.3845530908626884","0.7199549827165787","0.4550661575095072","0.5014577259475219","0.395013387198349"
"magic-sweep-243","hzf0ugiw","finished","0.6030330062444246","-","tobias-seibel","","2023-09-25T00:14:45.000Z","240","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","3","/work4/seibel/data/results","13","0.6093294620513916","0.6822157502174377","40","0.38179023187752664","0.7601221897692865","0.43584280411866955","0.60932944606414","0.38839572929244937"
"royal-sweep-221","4godg68i","finished","0.6025869759143622","-","tobias-seibel","","2023-09-24T23:39:31.000Z","373","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","1","/work4/seibel/data/results","4","0.4693877696990967","0.737609326839447","40","0.4404289542092043","0.6815831078003162","0.464818503614679","0.4693877551020408","0.5447366953333473"
"lemon-sweep-93","7e5bfzdh","finished","0.6021409455842998","-","tobias-seibel","","2023-09-24T19:23:59.000Z","838","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","3","/work4/seibel/data/results","34","0.6909620761871338","0.705539345741272","40","0.31943869563222577","0.7312360995739435","0.4060261457384577","0.6909620991253644","0.3576727030731584"
"noble-sweep-247","7e5bfzdh","finished","0.6012488849241748","-","tobias-seibel","","2023-09-25T00:19:21.000Z","372","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","31","0.6443148851394653","0.6530612111091614","40","0.4087393392617315","0.7557544414373375","0.437800367085696","0.6443148688046647","0.35699952550955283"
"upbeat-sweep-60","4godg68i","finished","0.5999107939339875","-","tobias-seibel","","2023-09-24T18:38:29.000Z","820","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","10","/work4/seibel/data/results","39","0.6909620761871338","0.6909620761871338","40","0.30981085645908024","0.7531016372357244","0.408658175607225","0.6909620991253644","0.34435298766691197"
"skilled-sweep-156","0z3ohh6w","finished","0.5999107939339875","-","tobias-seibel","","2023-09-24T21:49:20.000Z","1325","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","6","/work4/seibel/data/results","39","0.7127371430397034","0.7127371430397034","40","0.3073682242796237","0.7800048232803666","0.3851019088985582","0.7127371273712737","0.3298256250231394"
"effortless-sweep-237","hzf0ugiw","finished","0.5990187332738626","-","tobias-seibel","","2023-09-25T00:03:56.000Z","646","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","7","/work4/seibel/data/results","39","0.7230320572853088","0.7230320572853088","40","0.2818196008503527","0.8075779093759211","0.4129296382810448","0.7230320699708455","0.3253169248754293"
"eternal-sweep-145","hzf0ugiw","finished","0.5985727029438002","-","tobias-seibel","","2023-09-24T21:16:48.000Z","701","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","5","/work4/seibel/data/results","38","0.718157172203064","0.7371273636817932","40","0.35028780458603026","0.7941263163536001","0.4291050385051689","0.7181571815718157","0.29122409236872393"
"glad-sweep-307","5p0zduvu","finished","0.5976806422836753","-","tobias-seibel","","2023-09-25T02:26:55.000Z","1225","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","7","/work4/seibel/data/results","35","0.6233062148094177","0.6395664215087891","40","0.3631981015402215","0.8293898550336289","0.4146552082015083","0.6233062330623306","0.31713781998091906"
"stellar-sweep-91","hzf0ugiw","finished","0.5972346119536128","-","tobias-seibel","","2023-09-24T19:22:47.000Z","627","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","1","/work4/seibel/data/results","39","0.6793003082275391","0.6793003082275391","40","0.30872052535974387","0.8106058576060452","0.4062773576675271","0.6793002915451894","0.3361661629823334"
"bumbling-sweep-111","7e5bfzdh","finished","0.5967885816235504","-","tobias-seibel","","2023-09-24T19:52:01.000Z","838","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","1","/work4/seibel/data/results","39","0.7463557124137878","0.7463557124137878","40","0.29459668553429835","0.7694739944800236","0.4168695001010324","0.7463556851311953","0.3220444152938183"
"fluent-sweep-231","5p0zduvu","finished","0.5950044603033007","-","tobias-seibel","","2023-09-24T23:52:40.000Z","835","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.5","40","0","0.000001","PrePorpoise","2","1","/work4/seibel/data/results","39","0.7317784428596497","0.7317784428596497","40","0.3155071992424872","0.7742168868404834","0.41049783408877927","0.7317784256559767","0.329028992227173"
"blooming-sweep-55","u9g5ea1i","finished","0.5950044603033007","-","tobias-seibel","","2023-09-24T18:27:03.000Z","574","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","PrePorpoise","2","5","/work4/seibel/data/results","39","0.7026239037513733","0.7026239037513733","40","0.28189949028455885","0.7644631420991987","0.40152165909546994","0.7026239067055393","0.3485730655716982"
"golden-sweep-129","u9g5ea1i","finished","0.5945584299732382","-","tobias-seibel","","2023-09-24T20:28:07.000Z","787","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","9","/work4/seibel/data/results","28","0.6205962300300598","0.6476964950561523","40","0.35783279872278884","0.8389560277606581","0.398866450090927","0.6205962059620597","0.333757901920849"
"swift-sweep-208","u9g5ea1i","finished","0.5941123996431757","-","tobias-seibel","","2023-09-24T23:20:05.000Z","254","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1K_PT_TCGA_BRCA_PLUS_I1K_FT_HIST_100eps_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","8","/work4/seibel/data/results","4","0.5189504623413086","0.5830903649330139","40","0.53644293677657","0.6738926552158419","0.4669141866484801","0.5189504373177842","0.41920291690092354"
"lyric-sweep-242","7e5bfzdh","finished","0.5941123996431757","-","tobias-seibel","","2023-09-25T00:13:05.000Z","369","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.3","40","0","0.000001","Porpoise","2","2","/work4/seibel/data/results","0","0.4431487023830414","0.5276967883110046","40","0.45129130931163897","0.700688657252338","0.4472915100196088","0.44314868804664725","0.4944354187136312"
"rural-sweep-306","0z3ohh6w","finished","0.5941123996431757","-","tobias-seibel","","2023-09-25T02:26:21.000Z","1185","ko0p59zv","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","128","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","Porpoise","2","6","/work4/seibel/data/results","37","0.772357702255249","0.7886179089546204","40","0.3353164117258963","0.8448243522066508","0.40518046251676887","0.7723577235772358","0.29860106047434826"
