"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","alpha","batchsize","bins","csv_path","d_gen_out","d_hidden","datapath","dim_hist_and_feature_path","dropout","epochs","l1_lambda","learningrate","modality","num_workers","repeating","storepath","c_index_epoch_val","c_index_last_val","c_index_max_val","epoch","test/c_index","test/runningloss","train/c_index","train/runningloss","valid/c_index","valid/runningloss"
"chocolate-sweep-158","finished","-","tobias-seibel","","2023-09-23T06:20:21.000Z","1493","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","39","0.718157172203064","0.718157172203064","40","0.4852809991079393","0.3142620505935226","0.7295747474476808","0.39740284988918984","0.7181571815718157","0.26570939092142953"
"glowing-sweep-157","finished","-","tobias-seibel","","2023-09-23T06:08:58.000Z","1021","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","34","0.7100270986557007","0.7100270986557007","40","0.49643175735950046","0.3182114492698859","0.725046223103513","0.3971522721370131","0.7100271002710027","0.26023247100058056"
"exalted-sweep-156","finished","-","tobias-seibel","","2023-09-23T06:06:21.000Z","1286","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","19","0.7344173192977905","0.7344173192977905","40","0.5044603033006244","0.32227686315533133","0.7118625901015568","0.4026372951389828","0.7344173441734417","0.2667699435016229"
"clean-sweep-155","finished","-","tobias-seibel","","2023-09-23T06:03:09.000Z","1506","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","34","0.7046070694923401","0.707317054271698","40","0.45405887600356826","0.31112004968767554","0.7162571344355422","0.4057334238623964","0.7046070460704607","0.26698413238905017"
"smart-sweep-154","finished","-","tobias-seibel","","2023-09-23T05:55:20.000Z","1496","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","20","0.7560975551605225","0.7696477174758911","40","0.5165031222123104","0.3054435665656526","0.7279937833275275","0.3987771116695564","0.7560975609756098","0.25989126353746367"
"light-sweep-153","finished","-","tobias-seibel","","2023-09-23T05:51:57.000Z","1014","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","38","0.7289972901344299","0.7289972901344299","40","0.4852809991079393","0.31000205789370316","0.7104959939976956","0.3979888619750109","0.7289972899728997","0.26872230891493104"
"balmy-sweep-152","finished","-","tobias-seibel","","2023-09-23T05:44:28.000Z","1305","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","2","/work4/seibel/data/results","22","0.6612465977668762","0.6720867156982422","40","0.46699375557537914","0.31021834252169356","0.7059138776494547","0.4092416250606028","0.6612466124661247","0.27423614005425145"
"skilled-sweep-151","finished","-","tobias-seibel","","2023-09-23T05:37:47.000Z","1516","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","1","/work4/seibel/data/results","39","0.6937669515609741","0.6937669515609741","40","0.4884032114183765","0.3123700211088782","0.7201961467349072","0.4040454724856036","0.6937669376693767","0.262834317840281"
"sweet-sweep-150","finished","-","tobias-seibel","","2023-09-23T05:37:47.000Z","841","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","10","/work4/seibel/data/results","38","0.5420054197311401","0.5447154641151428","40","0.6128456735057984","0.2791067525081766","0.6132265066052145","0.4747355351906637","0.5420054200542005","0.2887210037204481"
"serene-sweep-149","finished","-","tobias-seibel","","2023-09-23T05:32:58.000Z","1332","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","9","/work4/seibel/data/results","38","0.5691056847572327","0.5691056847572327","40","0.5990187332738626","0.27953161887573796","0.6151558187518422","0.4745806684481426","0.5691056910569106","0.2884348620971044"
"chocolate-sweep-148","finished","-","tobias-seibel","","2023-09-23T05:26:05.000Z","1095","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","8","/work4/seibel/data/results","39","0.5284552574157715","0.5284552574157715","40","0.592328278322926","0.2803865880705416","0.6218548192609663","0.4739131368381877","0.5284552845528455","0.2889152609166645"
"balmy-sweep-147","finished","-","tobias-seibel","","2023-09-23T05:22:50.000Z","890","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","7","/work4/seibel/data/results","39","0.5474254488945007","0.5474254488945007","40","0.6222123104371097","0.2791076284976533","0.6073045901551488","0.4753438083428732","0.5474254742547425","0.2889962651899883"
"dandy-sweep-146","finished","-","tobias-seibel","","2023-09-23T05:15:04.000Z","1353","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","6","/work4/seibel/data/results","37","0.5474254488945007","0.5501354932785034","40","0.6199821587867975","0.27929177339403677","0.6069026501246014","0.47440579610181527","0.5474254742547425","0.28965410084596704"
"soft-sweep-145","finished","-","tobias-seibel","","2023-09-23T05:11:16.000Z","1296","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","5","/work4/seibel/data/results","39","0.5311653017997742","0.5311653017997742","40","0.6101694915254238","0.2798412754827251","0.6261689755888421","0.4737975493729325","0.5311653116531165","0.28914856250797"
"rural-sweep-144","finished","-","tobias-seibel","","2023-09-23T05:08:03.000Z","879","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","4","/work4/seibel/data/results","34","0.5420054197311401","0.5420054197311401","40","0.6297948260481713","0.2787221571824585","0.613628446635762","0.47430299392468495","0.5420054200542005","0.2902723330117407"
"soft-sweep-143","finished","-","tobias-seibel","","2023-09-23T05:07:47.000Z","1090","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","3","/work4/seibel/data/results","39","0.5501354932785034","0.5501354932785034","40","0.6012488849241748","0.2797431533600992","0.6130121385889226","0.47449048995761806","0.5501355013550135","0.2898140162584327"
"rich-sweep-142","finished","-","tobias-seibel","","2023-09-23T04:53:54.000Z","842","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","2","/work4/seibel/data/results","39","0.5420054197311401","0.5420054197311401","40","0.6360392506690455","0.27860377024178606","0.612931750582813","0.4754835996671882","0.5420054200542005","0.2899081074410961"
"wandering-sweep-141","finished","-","tobias-seibel","","2023-09-23T04:53:13.000Z","1302","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.5","40","0","0.000001","hist","2","1","/work4/seibel/data/results","39","0.5311653017997742","0.5311653017997742","40","0.6150758251561106","0.28008454258983523","0.6121814625257912","0.4749911603793292","0.5311653116531165","0.28953477263095834"
"avid-sweep-140","finished","-","tobias-seibel","","2023-09-23T04:46:15.000Z","1492","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","10","/work4/seibel/data/results","39","0.7344173192977905","0.7344173192977905","40","0.4402319357716325","0.32461961599228045","0.7201693507328707","0.40220047798873465","0.7344173441734417","0.2790291606315545"
"breezy-sweep-139","finished","-","tobias-seibel","","2023-09-23T04:45:44.000Z","1315","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","9","/work4/seibel/data/results","35","0.7398374080657959","0.7506775259971619","40","0.48215878679750224","0.3214186609436113","0.7203033307430531","0.3975099838089565","0.7398373983739838","0.25961421035407556"
"visionary-sweep-138","finished","-","tobias-seibel","","2023-09-23T04:36:53.000Z","1013","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","39","0.7235772609710693","0.7235772609710693","40","0.491971454058876","0.31632157374853986","0.7132559822074547","0.39792791999299343","0.7235772357723578","0.2715274547980655"
"dark-sweep-137","finished","-","tobias-seibel","","2023-09-23T04:27:57.000Z","1507","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","37","0.7235772609710693","0.7235772609710693","40","0.4884032114183765","0.32739341334672645","0.7252069991157319","0.3962527531723846","0.7235772357723578","0.26746730335234176"
"golden-sweep-136","finished","-","tobias-seibel","","2023-09-23T04:24:11.000Z","1287","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","38","0.7425474524497986","0.7425474524497986","40","0.4982158786797502","0.31380735092814294","0.728181355341783","0.4003183701652771","0.7425474254742548","0.2665900399376239"
"clean-sweep-135","finished","-","tobias-seibel","","2023-09-23T04:21:16.000Z","1491","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","35","0.696476936340332","0.696476936340332","40","0.49464763603925066","0.30275093626607064","0.7151584983520459","0.40572074010417286","0.6964769647696477","0.28118090018452635"
"lemon-sweep-134","finished","-","tobias-seibel","","2023-09-23T04:19:53.000Z","1011","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","21","0.6747967600822449","0.6747967600822449","40","0.4857270294380018","0.31750091105305517","0.7056995096331627","0.40355618405746113","0.6747967479674797","0.2704540710541464"
"different-sweep-133","finished","-","tobias-seibel","","2023-09-23T04:02:58.000Z","1007","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","34","0.7371273636817932","0.7371273636817932","40","0.4442462087421945","0.3228477884683973","0.7542002733192208","0.38395955422630823","0.7371273712737128","0.2657741232198619"
"graceful-sweep-132","finished","-","tobias-seibel","","2023-09-23T04:02:34.000Z","1291","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","2","/work4/seibel/data/results","39","0.7235772609710693","0.7235772609710693","40","0.4487065120428189","0.3093956237560353","0.7258233071625714","0.4009095543877445","0.7235772357723578","0.2710458233420338"
"solar-sweep-131","finished","-","tobias-seibel","","2023-09-23T04:02:31.000Z","1520","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist_attention","2","1","/work4/seibel/data/results","39","0.7425474524497986","0.7425474524497986","40","0.4803746654772525","0.31086319767144655","0.742168868404834","0.3885031800756467","0.7425474254742548","0.2663364214556558"
"charmed-sweep-130","finished","-","tobias-seibel","","2023-09-23T03:59:05.000Z","1325","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","10","/work4/seibel/data/results","38","0.5230352282524109","0.5230352282524109","40","0.6164139161462979","0.27920689281577676","0.6096090463302876","0.4752668878693186","0.5230352303523035","0.2892951650101514"
"mild-sweep-129","finished","-","tobias-seibel","","2023-09-23T03:47:27.000Z","924","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","9","/work4/seibel/data/results","39","0.5691056847572327","0.5691056847572327","40","0.6217662801070473","0.2792169928747731","0.6157185347946087","0.4747928728126514","0.5691056910569106","0.2885224502711069"
"driven-sweep-128","finished","-","tobias-seibel","","2023-09-23T03:42:13.000Z","1214","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","8","/work4/seibel/data/results","39","0.5392953753471375","0.5392953753471375","40","0.588314005352364","0.279795133562472","0.6067954661164554","0.47586507943891726","0.5392953929539296","0.2887092215851659"
"clear-sweep-127","finished","-","tobias-seibel","","2023-09-23T03:40:00.000Z","1345","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","7","/work4/seibel/data/results","39","0.5907859206199646","0.5907859206199646","40","0.6360392506690455","0.2783951515582605","0.6201934671347035","0.4746247496928128","0.5907859078590786","0.28872016370296477"
"gallant-sweep-126","finished","-","tobias-seibel","","2023-09-23T03:37:09.000Z","1308","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","6","/work4/seibel/data/results","36","0.5718157291412354","0.577235758304596","40","0.6106155218554862","0.2790536182269884","0.6169645488893057","0.4745237145835245","0.5718157181571816","0.2878470371166865"
"ruby-sweep-125","finished","-","tobias-seibel","","2023-09-23T03:32:00.000Z","920","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","5","/work4/seibel/data/results","39","0.5501354932785034","0.5501354932785034","40","0.5999107939339875","0.28043682663701475","0.614820868726386","0.4750074691939312","0.5501355013550135","0.2886375348660208"
"kind-sweep-124","finished","-","tobias-seibel","","2023-09-23T03:23:40.000Z","1106","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","4","/work4/seibel/data/results","39","0.5176151990890503","0.5176151990890503","40","0.5909901873327387","0.2806957262532356","0.6104665183954554","0.47512027021812303","0.5176151761517616","0.2902355640949238"
"feasible-sweep-123","finished","-","tobias-seibel","","2023-09-23T03:17:12.000Z","1360","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","3","/work4/seibel/data/results","39","0.501354992389679","0.501354992389679","40","0.6141837644959858","0.27920324871173274","0.6018650017417402","0.47526524829560185","0.5013550135501355","0.29073383169514794"
"whole-sweep-122","finished","-","tobias-seibel","","2023-09-23T03:15:56.000Z","958","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","2","/work4/seibel/data/results","34","0.5338753461837769","0.5392953753471375","40","0.6199821587867975","0.2799383323603811","0.6072777941531123","0.4747105416592578","0.5338753387533876","0.290419046155044"
"scarlet-sweep-121","finished","-","tobias-seibel","","2023-09-23T03:14:32.000Z","1348","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[2048,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/tcga_brca_20x_features/pt_files""]","0.3","40","0","0.000001","hist","2","1","/work4/seibel/data/results","39","0.5582655668258667","0.5582655668258667","40","0.6342551293487957","0.27824441048030096","0.6122618505319006","0.4755637766950777","0.5582655826558266","0.2911721178463527"
"unique-sweep-120","finished","-","tobias-seibel","","2023-09-23T03:07:46.000Z","948","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","10","/work4/seibel/data/results","0","0.4752186536788941","0.5306122303009033","40","0.56021409455843","0.2785210073298703","0.512473538947989","0.48521610301670054","0.4752186588921283","0.3050191239597871"
"sleek-sweep-119","finished","-","tobias-seibel","","2023-09-23T03:02:54.000Z","777","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","9","/work4/seibel/data/results","36","0.4810495674610138","0.4810495674610138","40","0.564228367528992","0.2811023512980543","0.5196012754896969","0.485414121021897","0.48104956268221577","0.3059405693880369"
"revived-sweep-118","finished","-","tobias-seibel","","2023-09-23T02:58:42.000Z","1102","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","8","/work4/seibel/data/results","1","0.5131195187568665","0.647230327129364","40","0.5584299732381802","0.2797061712660182","0.5286315281759961","0.4850868481670466","0.5131195335276968","0.3048468258654334"
"visionary-sweep-117","finished","-","tobias-seibel","","2023-09-23T02:56:18.000Z","1088","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","7","/work4/seibel/data/results","5","0.4897959232330322","0.5102040767669678","40","0.563336306868867","0.2794504197439752","0.515876631206624","0.4857012110040851","0.4897959183673469","0.3064238799486271"
"upbeat-sweep-116","finished","-","tobias-seibel","","2023-09-23T02:52:24.000Z","918","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","6","/work4/seibel/data/results","10","0.5072886347770691","0.5481049418449402","40","0.5579839429081177","0.28163549801012355","0.5162785712371715","0.4857572950658874","0.5072886297376094","0.3069472135111843"
"woven-sweep-115","finished","-","tobias-seibel","","2023-09-23T02:49:50.000Z","778","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","5","/work4/seibel/data/results","1","0.49854227900505066","0.524781346321106","40","0.5588760035682426","0.28093141733776206","0.5242637798440473","0.4853501271771294","0.49854227405247814","0.30628124321090805"
"dazzling-sweep-114","finished","-","tobias-seibel","","2023-09-23T02:40:14.000Z","1101","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","4","/work4/seibel/data/results","36","0.47230321168899536","0.47230321168899536","40","0.5579839429081177","0.27921415174093384","0.5078378305956751","0.48518967132910457","0.47230320699708456","0.305762928056041"
"firm-sweep-113","finished","-","tobias-seibel","","2023-09-23T02:38:01.000Z","1093","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","3","/work4/seibel/data/results","1","0.4927113652229309","0.5539358854293823","40","0.555307760927743","0.2793437007617635","0.5220933036790911","0.4850601067399265","0.49271137026239065","0.30519550791029465"
"dulcet-sweep-112","finished","-","tobias-seibel","","2023-09-23T02:37:02.000Z","914","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","2","/work4/seibel/data/results","3","0.495626837015152","0.5218659043312073","40","0.5535236396074933","0.2794046891459192","0.5211286476057773","0.4853296078584144","0.4956268221574344","0.30466312050973016"
"winter-sweep-111","finished","-","tobias-seibel","","2023-09-23T02:36:58.000Z","770","wo4no7p6","SELU","0.25","1","4","/nodes/bevog/work4/seibel/data/tile_encoder_dataframes","32","256","/nodes/bevog/work4/seibel/data","[192,""/nodes/bevog/work4/seibel/data/TCGA-BRCA-DX-features/vit_mae_tiny_I1Kpretrained300eps_TCGA_BRCA_features/pt_files""]","0.5","40","0","0.000001","hist_attention","2","1","/work4/seibel/data/results","0","0.4897959232330322","0.5189504623413086","40","0.563336306868867","0.2798934111532827","0.5219325276668721","0.485304142364209","0.4897959183673469","0.3050794931915925"
